Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,Loc_Coimbatore,Loc_Hyderabad,Loc_Kochi,Loc_Mumbai,Loc_Otros,Loc_Pune,Fuel_Diesel,Fuel_Electric,Fuel_Petrol,Trans_Automatic,Trans_Manual,Own_First,Own_Fourth & Above,Own_Second,Own_Third,Brand_FORD,Brand_HONDA,Brand_HYUNDAI,Brand_MARUTI,Brand_MERCEDES-BENZ,Brand_Otros,Brand_TOYOTA,Brand_VOLKSWAGEN
2015.0,63714.0,24.7,796.0,47.3,5.0,2.45,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2009.0,53000.0,8.7,2987.0,224.34,5.0,13.75,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2017.0,60000.0,26.59,1248.0,74.0,5.0,3.0,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2017.0,33000.0,24.3,1248.0,88.5,5.0,9.25,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2013.0,31000.0,13.2,2400.0,215.0,5.0,17.65,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2014.0,79000.0,12.55,2982.0,168.5,7.0,18.25,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
2013.0,67914.0,23.0,1396.0,90.0,5.0,3.45,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2015.0,58970.0,17.11,1968.0,174.33,5.0,23.75,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2013.0,60000.0,19.64,1461.0,108.5,5.0,5.45,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2017.0,35225.0,23.1,998.0,67.04,5.0,5.25,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2012.0,62282.0,16.95,1197.0,78.9,5.0,2.9,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2010.0,80000.0,22.69,1995.0,190.0,5.0,14.2,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2018.0,43698.0,18.9,1197.0,82.0,5.0,5.8,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2017.0,28052.0,18.9,1197.0,82.0,5.0,7.22,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2016.0,29091.0,18.9,1197.0,81.86,5.0,4.87,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2013.0,63000.0,16.47,1198.0,74.0,5.0,3.3,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
2007.0,91000.0,17.7,1497.0,78.0,5.0,3.0,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2014.0,30000.0,17.9,2143.0,136.0,5.0,26.0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2017.0,24571.0,14.0,796.0,35.0,5.0,2.9,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2014.0,45000.0,15.74,1591.0,121.3,5.0,7.5,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2015.0,24617.0,22.74,796.0,47.3,5.0,2.36,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2017.0,26927.0,24.3,1248.0,88.5,5.0,11.39,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2013.0,87736.0,15.1,2179.0,140.0,7.0,7.02,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2016.0,35299.0,24.3,1248.0,88.5,5.0,8.0,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2017.0,51612.0,18.6,1197.0,81.83,5.0,7.11,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
1998.0,55300.0,10.0,1796.0,157.7,5.0,3.9,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2009.0,65090.0,19.7,796.0,46.3,5.0,2.15,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2013.0,40000.0,18.0,1198.0,86.7,5.0,3.25,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2015.0,38467.0,12.65,2993.0,255.0,5.0,70.66,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2013.0,71904.0,24.0,1120.0,70.0,5.0,4.61,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2008.0,87000.0,13.5,1799.0,130.0,5.0,2.35,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2014.0,33000.0,24.0,1120.0,70.0,5.0,4.05,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2009.0,22100.0,16.1,796.0,37.0,4.0,0.8,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2014.0,59589.0,23.59,1364.0,67.1,5.0,5.6,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2015.0,44000.0,22.54,1396.0,88.73,5.0,5.35,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2017.0,12000.0,24.07,998.0,67.1,5.0,3.25,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2012.0,66000.0,17.05,1995.0,184.0,5.0,11.5,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2016.0,38009.0,23.1,998.0,67.04,5.0,4.25,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2009.0,35000.0,13.7,1798.0,157.75,5.0,4.45,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2009.0,70000.0,14.0,2498.0,112.0,7.0,2.85,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2014.0,86000.0,15.1,2179.0,140.0,7.0,7.85,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2016.0,32000.0,19.1,1197.0,85.8,5.0,5.3,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2017.0,15000.0,18.88,999.0,123.24,5.0,8.0,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2014.0,69918.0,21.43,1364.0,87.2,5.0,9.43,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2012.0,39000.0,18.5,1197.0,80.0,5.0,2.75,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2018.0,1011.0,20.37,1461.0,108.45,5.0,13.5,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2009.0,85000.0,11.0,2987.0,198.5,5.0,9.99,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2017.0,46663.0,21.1,998.0,100.0,5.0,6.95,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2015.0,27000.0,17.97,1498.0,99.6,5.0,6.75,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2015.0,15000.0,18.9,1197.0,82.0,5.0,5.5,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2018.0,10575.0,21.56,1462.0,103.25,5.0,9.18,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2014.0,12500.0,19.1,1197.0,82.0,5.0,4.15,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2012.0,52000.0,22.32,1582.0,126.32,5.0,6.5,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2015.0,49818.0,21.5,1197.0,81.8,5.0,4.11,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2008.0,90000.0,16.8,1493.0,110.0,5.0,2.25,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2015.0,52207.0,17.71,1197.0,78.9,5.0,4.56,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2013.0,167362.0,11.68,2498.0,112.0,7.0,4.0,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2015.0,49894.0,23.59,1364.0,67.06,5.0,5.27,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2019.0,13024.0,18.06,2523.0,63.0,7.0,9.11,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2010.0,128000.0,14.42,1995.0,147.6,5.0,6.2,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2017.0,26023.0,11.36,2755.0,171.5,7.0,19.97,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
2016.0,42784.0,21.38,1396.0,88.7,5.0,10.17,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2014.0,115000.0,28.4,1248.0,74.0,5.0,4.5,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2019.0,30529.0,23.9,1582.0,126.2,5.0,14.28,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2012.0,14814.0,19.7,796.0,46.3,5.0,2.47,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2016.0,58000.0,23.65,1248.0,88.5,5.0,7.9,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2011.0,68128.0,21.1,814.0,55.2,5.0,2.3,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2013.0,63220.0,13.24,1598.0,102.5,5.0,6.5,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2016.0,30000.0,21.1,814.0,55.2,5.0,3.25,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2017.0,27768.0,20.65,1248.0,88.7,5.0,5.85,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2014.0,53000.0,14.21,2143.0,203.0,5.0,29.0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
2014.0,87652.0,14.16,1968.0,174.3,5.0,25.71,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2008.0,94873.0,15.3,1596.0,101.0,5.0,1.85,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
2015.0,56000.0,18.88,1995.0,184.0,5.0,22.75,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2018.0,18678.0,21.1,998.0,100.0,5.0,8.32,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2014.0,30000.0,14.21,2143.0,203.0,5.0,26.0,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2013.0,59000.0,20.36,1197.0,78.9,5.0,3.45,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2017.0,13000.0,18.9,1197.0,82.0,5.0,5.15,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2014.0,74325.0,19.4,1198.0,86.8,5.0,3.51,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2015.0,45000.0,21.9,1396.0,88.76,5.0,3.45,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2013.0,57000.0,16.47,1198.0,73.9,5.0,3.75,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
2001.0,125943.0,13.0,1493.0,100.0,5.0,1.45,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2008.0,80000.0,18.7,1896.0,66.0,5.0,2.2,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2010.0,154000.0,13.1,2499.0,141.0,7.0,7.99,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2013.0,62000.0,18.3,1991.0,147.9,5.0,6.75,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2013.0,27000.0,14.0,2017.05,146.2204000000001,5.286452057152694,11.99,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2014.0,45000.0,24.2,1498.0,98.6,7.0,5.0,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2012.0,105000.0,20.77,1248.0,88.76,7.0,5.9,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2013.0,26000.0,18.9,1197.0,82.0,5.0,3.75,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2014.0,30900.0,14.74,2993.0,270.9,5.0,29.5,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2014.0,48000.0,18.0,1198.0,86.7,5.0,4.75,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2011.0,112719.0,12.4,2698.0,179.5,5.0,11.5,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2017.0,5000.0,18.6,1197.0,81.83,5.0,6.95,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2016.0,16000.0,17.0,1198.0,73.75,5.0,5.4,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
2011.0,63000.0,13.4,1997.0,135.1,5.0,4.75,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2011.0,28300.0,24.07,998.0,67.1,5.0,2.15,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2005.0,49000.0,19.7,796.0,46.3,5.0,0.9,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2016.0,12501.0,20.51,998.0,67.04,5.0,3.5,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2016.0,56628.0,20.4,1248.0,92.0,5.0,5.85,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2010.0,105000.0,19.3,1248.0,73.9,5.0,3.15,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2016.0,52126.0,21.64,1461.0,84.8,5.0,6.0,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2010.0,38000.0,18.5,1197.0,80.0,5.0,2.23,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2016.0,50000.0,19.1,1197.0,82.0,5.0,2.5,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2015.0,50230.0,18.9,998.0,67.1,5.0,3.87,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2014.0,31000.0,15.1,2179.0,140.0,7.0,9.5,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2014.0,79000.0,12.55,2982.0,168.5,7.0,17.75,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
2012.0,130000.0,19.64,1461.0,108.45,5.0,3.75,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2010.0,115000.0,17.92,1086.0,62.1,5.0,1.5,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2013.0,41500.0,17.01,1591.0,121.3,5.0,5.0,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2014.0,54385.0,15.06,1995.0,177.0,5.0,17.0,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2011.0,56361.0,12.9,1799.0,130.0,5.0,4.38,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2018.0,22000.0,15.26,1798.0,187.74,5.0,41.5,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2017.0,8000.0,20.51,998.0,67.04,5.0,3.0,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2018.0,28741.0,24.3,1248.0,88.5,5.0,11.0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2012.0,117236.0,11.8,2720.0,190.0,7.0,14.0,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2016.0,30500.0,26.59,1248.0,74.0,5.0,7.65,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2018.0,5000.0,17.0,1591.0,121.3,5.0,8.7,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2016.0,42000.0,25.47,1248.0,88.5,7.0,9.9,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2010.0,32773.0,13.2,1495.0,94.0,5.0,2.05,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2016.0,19008.0,17.0,1197.0,80.0,5.0,5.25,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2012.0,32542.0,17.0,1591.0,121.3,5.0,5.77,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2010.0,94753.0,19.7,796.0,46.3,5.0,1.95,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2011.0,70000.0,12.05,2179.0,120.0,8.0,7.45,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2012.0,68347.0,18.9,998.0,67.1,5.0,2.6,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2011.0,72000.0,17.0,1197.0,80.0,5.0,3.25,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2010.0,75014.0,21.1,1248.0,73.9,5.0,3.85,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2013.0,65000.0,13.73,1995.0,148.0,5.0,7.5,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2012.0,55598.0,22.69,1995.0,190.0,5.0,11.5,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2013.0,50000.0,19.4,1198.0,86.8,5.0,3.25,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2003.0,44200.0,11.7,1997.0,134.0,5.0,1.5,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2014.0,65000.0,19.3,1248.0,73.9,5.0,5.31,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2013.0,49000.0,16.0,2179.0,140.0,7.0,9.0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2016.0,7200.0,19.81,1086.0,68.05,5.0,3.59,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2016.0,43152.0,20.73,1373.0,91.1,5.0,7.35,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2013.0,112000.0,12.8,2494.0,102.0,8.0,12.0,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2017.0,23540.0,18.9,1197.0,82.0,5.0,6.02,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2008.0,82160.0,16.52,1991.0,123.7,5.0,2.57,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2013.0,57000.0,12.83,2696.0,162.0,7.0,12.45,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2015.0,39335.0,15.1,2179.0,140.0,7.0,12.63,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2014.0,62000.0,17.4,1497.0,117.3,5.0,7.75,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2014.0,60000.0,22.7,1498.0,89.84,5.0,5.5,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2015.0,35000.0,18.6,1197.0,81.83,5.0,4.43,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2016.0,32345.0,17.9,2143.0,136.0,5.0,24.51,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2014.0,47000.0,22.0,814.0,55.0,5.0,2.65,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2011.0,36000.0,17.6,1496.0,88.7,5.0,3.2,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2016.0,75000.0,23.4,1248.0,74.0,5.0,4.25,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2008.0,38000.0,19.7,796.0,46.3,5.0,1.1,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2015.0,57818.0,23.1,998.0,67.04,5.0,4.3,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2015.0,45000.0,22.7,1498.0,89.84,5.0,8.9,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2015.0,75055.0,19.01,1461.0,108.5,5.0,6.5,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2009.0,65462.0,11.1,2354.0,142.0,5.0,3.5,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
2008.0,76206.0,17.8,1248.0,75.0,5.0,4.25,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2018.0,25948.0,16.0,2179.0,140.0,7.0,16.46,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2016.0,28500.0,18.7,1199.0,88.7,5.0,5.95,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2015.0,28004.0,17.8,1497.0,117.3,5.0,7.1,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2011.0,25000.0,15.7,1172.0,67.0,5.0,1.25,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2013.0,82543.0,16.02,1373.0,93.7,7.0,5.5,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2013.0,30000.0,18.44,1198.0,75.0,5.0,3.25,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2010.0,27800.0,17.0,1497.0,118.0,5.0,5.0,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2016.0,33415.0,16.78,1496.0,88.73,5.0,6.58,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2013.0,38000.0,18.88,1995.0,184.0,5.0,19.5,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2017.0,41981.0,18.7,1199.0,88.7,5.0,6.14,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2013.0,77084.0,28.4,1248.0,73.75,5.0,4.95,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2013.0,71803.0,20.5,1598.0,103.5,5.0,5.75,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2013.0,73314.0,15.1,2179.0,140.0,7.0,6.6,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2015.0,69053.0,18.9,1197.0,82.0,5.0,5.72,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2009.0,79782.0,17.0,1497.0,118.0,5.0,2.6,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2010.0,250000.0,12.8,2494.0,102.0,7.0,6.5,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
2011.0,90000.0,15.1,2179.0,140.0,7.0,6.1,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2010.0,130000.0,19.3,1248.0,73.9,5.0,3.85,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2013.0,65000.0,15.04,1598.0,103.6,5.0,4.5,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
2013.0,76000.0,16.55,1968.0,147.51,5.0,18.25,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2012.0,28002.0,16.02,1373.0,93.7,7.0,5.75,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2010.0,70000.0,16.1,796.0,37.0,4.0,0.9,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2011.0,66276.0,17.0,1497.0,118.0,5.0,5.5,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2014.0,45000.0,19.1,1197.0,85.8,5.0,3.99,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2014.0,67000.0,19.16,2494.0,158.2,5.0,18.75,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False
2014.0,43068.0,24.0,1120.0,70.0,5.0,3.5,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
